***NAMEDLABELSIDS***	_	p	i	e	r	v	n	k	,	6	1	y	a	s	o	l	d	w	j	t	h	b	x	c	u	.	2	9	m	f	g	5	3	0	-	'	`	q	8	z	&	7	4	%	$	;	:	/	{	}	*	(	)	?	@	£	>	<	]
bigr:dz	0.00000000000000000000 0.00905033736489713192 -0.00600794889032840729 0.09983516484498977661 0.00860592653043568134 0.00900439266115427017 0.00922642042860388756 0.01026667188853025436 0.00805913913063704967 0.01021127769490703940 0.01005615910980850458 0.00738793821074068546 -0.00072584394365549088 0.00873961159959435463 0.00921253906562924385 0.01003229676280170679 0.01025506533915176988 0.00999427540227770805 0.01047219947213307023 0.01019164605531841516 0.02571638021618127823 0.01017438172129914165 0.01045228092698380351 0.00992184877395629883 0.01018870336702093482 0.01044993026880547404 0.01066851208452135324 0.01069764047861099243 0.01030012336559593678 0.01032191637204959989 0.01067176472861319780 0.01069768748129718006 0.01069097910658456385 0.01068768117693252861 0.01068242217297665775 0.00976429763250052929 0.01069416556856594980 0.01055157074006274343 0.01068991250940598547 0.01060856759431771934 0.01068479754030704498 0.01066498496220447123 0.01069527797517366707 0.01075583091005682945 0.01062637855648063123 0.01070421168697066605 0.01068700163159519434 0.01070679663098417222 0.01070355981937609613 0.01070691840141080320 0.01070675047230906785 0.01071420870721340179 0.01069909977377392352 0.01070201065158471465 0.01070686595630832016 0.01070187962613999844 0.01070694765076041222 0.01070697209797799587 0.01070695492671802640
bigr:9t	0.00000000000000000000 0.00719069757906254381 0.00354657485149800777 0.00308714807033538818 0.00566246127709746361 0.00716113333328394219 0.00717068443918833509 0.00718764116754755378 0.00589433650020509958 0.00711027071520220488 0.00706541881663724780 0.00633300532354041934 0.00591856194660067558 0.00597215094603598118 0.00611505459528416395 0.00702740234555676579 0.00721150609751930460 0.00697007961571216583 0.00720568382530473173 0.00706623916630633175 0.01978474948555231094 0.00721954756591003388 0.00722253248386550695 0.00718491394945885986 0.00687358892173506320 0.00682298009633086622 0.00720901435124687850 0.00717593849549302831 0.00710404994606506079 0.00722833271356648766 0.00721614258509362116 0.00720672156603541225 0.00720484351768391207 0.00718126507854321972 0.00709450448630377650 0.00711450737435370684 0.00722444073471706361 0.00722151969239348546 0.00718367938679875806 0.00720815254317130893 0.00721828455061768182 0.00718847542884759605 0.00720984864892670885 0.00719963928713696077 0.00722146049156435765 0.00721491415606578812 0.00721354628331027925 0.00722052290439023636 0.00721985428026528098 0.00721983887342503294 0.00721975276246666908 0.00721997308210120536 0.00721367854566778988 0.00721835807053139433 0.00721968985817511566 0.00721973137842724100 0.00721966515629901551 0.00721965398042812012 0.00721964134208974428
bigr:z$	0.00000000000000000000 -0.00922140269540250301 -0.00919930436066351831 -0.00918277991149807349 -0.00917380519240396097 -0.00917582429246976972 -0.00919155032170237973 -0.00917209638282656670 -0.00917535904591204599 -0.00917238964029820636 -0.00917163845588220283 -0.00917086732079042122 -0.00916163164220051840 -0.00914866675884695724 -0.00912893282293225639 -0.00913627376212389208 -0.00914785361965186894 -0.00913240025329287164 -0.00913318226230330765 -0.00913067029978265055 -0.00911883888693409972 -0.00912116441395482980 -0.00911920637372531928 -0.00911876030295388773 -0.00911807317606871948 -0.00911956899653887376 -0.00911935344993253238 -0.00911929855283233337 -0.00911813502898439765 -0.00911823943897616118 -0.00911814784194575623 -0.00911894065211527050 -0.00911892866133712232 -0.00911883894514176063 -0.00911895713943522424 -0.00911920002181432210 -0.00911867867034743540 -0.00911873691802611575 -0.00911879126942949370 -0.00911871764401439577 -0.00911876267127809115 -0.00911872413780656643 -0.00911870305208140053 -0.00911867412651190534 -0.00911865051966742612 -0.00911866184469545260 -0.00911863553483271971 -0.00911859956977423280 -0.00911860232008621097 -0.00911858051767922007 -0.00911855905724223703 -0.00911865827583824284 -0.00911863589135464281 -0.00911849409385467879 -0.00911847476891125552 -0.00911845286464085802 -0.00911843194626271725 -0.00911841044944594614 -0.00911838897809502669
bigr:0%	0.00000000000000000000 0.01799408244551159441 0.01810228260001167655 0.01810740021755918860 0.01816187798976898193 0.01811552437720820308 0.01815476638148538768 0.01812374990549869835 0.01651864778250455856 0.01807599628227762878 0.01809066443820483983 0.01763216382823884487 0.01816051354398950934 0.01808773833909071982 0.01831832088646478951 0.01828125931206159294 0.01821147368173114955 0.01831382472300902009 0.01828672102419659495 0.01832362011191435158 0.01836161340179387480 0.01833195899962447584 0.01833348211948759854 0.01834171777591109276 0.01835156037850538269 0.01798702997621148825 0.01831425672571640462 0.01830211414198856801 0.01820885259076021612 0.01833787510986439884 0.01834706596855539829 0.01832154439762234688 0.01832902684691362083 0.01798963599139824510 0.03322660364210605621 0.01834129718190524727 0.01834821036027278751 0.01833857252495363355 0.01832948000810574740 0.01833584185806103051 0.01833942366647534072 0.01832679598010145128 0.01833245638408698142 0.01817110719275660813 0.01834754037554375827 0.01830994605552405119 0.01833676663227379322 0.01833784590417053550 0.01833788142539560795 0.01833879256446380168 0.01833859104954171926 0.01834020328533370048 0.01833548914873972535 0.01833865870139561594 0.01833868073299527168 0.01833890541456639767 0.01833873093710280955 0.01833875413285568357 0.01833877249737270176
bigr:hp	0.00000000000000000000 0.00492789084091782570 0.00266283471137285233 -0.00257207825779914856 -0.00187896564602851868 0.00865821720799431205 0.00876011821674183011 0.00882058146817144006 0.00856884635868482292 0.00881003547692671418 0.00881262207985855639 0.00831770984223112464 0.00054957345128059387 0.00710800464730709791 0.04656098317354917526 0.00571039086207747459 0.00883505943056661636 0.00879448238993063569 0.00885849293263163418 0.00829842669190838933 0.00865848764078691602 0.00886487796378787607 0.00889206744614057243 0.00884546226006932557 0.00820953870425000787 0.00871901886421255767 0.00888453993684379384 0.00888403544377069920 0.00873055603005923331 0.00888687226688489318 0.00884162192232906818 0.00888423727155895904 0.00888253528682980686 0.00888665195088833570 0.00887377650360576808 0.00886345688195433468 0.00888689596467884257 0.00887665811751503497 0.00888347267027711496 0.00888231339195044711 0.00888268712151329964 0.00888435023807687685 0.00888386937731411308 0.00888675356691237539 0.00888367241714149714 0.00887634641549084336 0.00888371145265409723 0.00888438129913993180 0.00888281580409966409 0.00888373356428928673 0.00888363455305807292 0.00888291904993820935 0.00888213654252467677 0.00888250559364678338 0.00888366252911509946 0.00888379831303609535 0.00888368076266488060 0.00888368772575631738 0.00888369431049795821
bigr:vu	0.00000000000000000000 -0.05416351673193275928 -0.05542077217251062393 -0.05712404008954763412 -0.07977191731333732605 -0.05189912082278169692 -0.06496648862957954407 -0.05195361428195610642 -0.05202125108917243779 -0.05194449116243049502 -0.05193422691081650555 -0.05256249790545552969 -0.05334271991159766912 -0.07185959443449974060 -0.05183856020448729396 -0.00050811842083930969 -0.05499513586983084679 -0.05177951201039832085 -0.05182656517717987299 -0.05751111917197704315 -0.05174717774207238108 -0.05254930967930704355 -0.05175430038070771843 -0.05414840066805481911 -0.05170281995378900319 -0.05218331201467663050 -0.05174830563191790134 -0.05174777752836234868 -0.05286398972384631634 -0.05178976221941411495 -0.05245262553216889501 -0.05174719504429958761 -0.05174773233011364937 -0.05174387914303224534 -0.05176054789626505226 -0.05175318279361817986 -0.05174383382836822420 -0.05174625723157078028 -0.05174795009952504188 -0.05175108172988984734 -0.05174832150805741549 -0.05174762387468945235 -0.05174753598112147301 -0.05174943245947360992 -0.05174542723398189992 -0.05175295041408389807 -0.05174832080956548452 -0.05174742062808945775 -0.05174852267373353243 -0.05174930035718716681 -0.05174855222867336124 -0.05174798764346633106 -0.05175003348267637193 -0.05174818192608654499 -0.05174842680571600795 -0.05174820564570836723 -0.05174835654906928539 -0.05174832399643491954 -0.05174828272720333189
bigr:rz	0.00000000000000000000 0.00627487187739461660 -0.00382887106388807297 0.07834198139607906342 0.00726699599181301892 0.00668452959507703781 0.00682126398896798491 0.00719998500426299870 0.00560758693609386683 0.00725326425163075328 0.00720201485091820359 0.00626973062753677368 0.00038034841418266296 0.00596036086790263653 0.00630663649644702673 0.00702138314954936504 0.00682482542470097542 0.00718717798008583486 0.00724416418233886361 0.00697714788839221001 0.00714338888064958155 0.00714056988363154233 0.00741118294536136091 0.00696048815734684467 0.00714571101707406342 0.00681210396578535438 0.00740477084764279425 0.00740359679912216961 0.00680555036524310708 0.00719609370571561158 0.00701395107898861170 0.00741051649674773216 0.00740866248088423163 0.00740768182731699198 0.00732124112255405635 0.00718054221943020821 0.00741130097594577819 0.00733356647833716124 0.00740975774533580989 0.00735712201276328415 0.00740527462039608508 0.00741131369431968778 0.00740944169228896499 0.00742023430939298123 0.00736901634081732482 0.00740500395477283746 0.00739285355666652322 0.00741052067314740270 0.00741026840114500374 0.00741081645537633449 0.00741053128149360418 0.00740860973019152880 0.00740650969964917749 0.00740557292010635138 0.00741106540954206139 0.00741020413988735527 0.00741050249780528247 0.00741105104680173099 0.00741104125336278230
bigr:(g	0.00000000000000000000 0.00186731637222692370 -0.00715342257171869278 -0.01932075619697570801 0.02897490933537483215 0.00178530579432845116 -0.00160204758867621422 0.00182365637738257647 -0.00015284307301044464 0.00156482204329222441 0.00158087501768022776 -0.00009494554251432419 -0.00936086010187864304 0.00083695235662162304 -0.00177829060703516006 0.00141041679307818413 0.00222246389603242278 0.00218732916982844472 0.00211692479206249118 0.00228760292520746589 -0.00153444381430745125 0.00232217847951687872 0.00229579739971086383 0.00237977370852604508 0.01565141696482896805 0.00153975747525691986 0.00229223450878635049 0.00229258384206332266 0.01725386641919612885 0.00235280155902728438 0.00182142888661473989 0.00229317537741735578 0.00229380777454935014 0.00231034497846849263 0.01702632568776607513 0.00221189501462504268 0.00228941981913521886 0.00229605488129891455 0.00228957197396084666 0.00229706603568047285 0.00227814493700861931 0.00229337069322355092 0.00228484586114063859 0.00228792231064289808 0.00229556867270730436 0.00227582763181999326 0.00226805050624534488 0.00229261096683330834 0.00229045393643900752 0.00229026720626279712 0.00229025114094838500 0.00229203415801748633 0.00227822345914319158 0.00227762915892526507 0.00229036039672791958 0.00229065876919776201 0.00229044479783624411 0.00229051470523700118 0.00229051761562004685
bigr:xq	0.00000000000000000000 0.00470530497841536999 0.00407255068421363831 -0.00104998517781496048 0.00381025648675858974 0.00493394653312861919 0.00554385245777666569 0.00502584245987236500 0.00496655562892556190 0.00473328679800033569 0.00483412644825875759 0.00500449491664767265 0.00443243002519011497 0.00458882353268563747 0.00565849849954247475 0.00568006630055606365 0.00585066038183867931 0.00596447475254535675 0.00597248808480799198 0.00649024016456678510 0.00596047739963978529 0.00637199485208839178 0.00636221840977668762 0.00467196945101022720 0.07087731547653675079 0.00639451987808570266 0.00634321861434727907 0.00633670587558299303 0.00547433365136384964 0.00623182428535073996 0.00637366343289613724 0.00634489592630416155 0.00633713381830602884 0.00634190347045660019 0.00636756164021790028 0.00633752287831157446 0.00636662176111713052 0.00635247828904539347 0.00634334923233836889 0.00634517986327409744 0.00634166959207504988 0.00634481001179665327 0.00633949285838752985 0.00635729578789323568 0.00636126694735139608 0.00634117366280406713 0.00634201767388731241 0.00634250056464225054 0.00634111755061894655 0.00634126528166234493 0.00634090416133403778 0.00632682070136070251 0.00633619306609034538 0.00633579795248806477 0.00634148565586656332 0.00634203595109283924 0.00634179660119116306 0.00634195026941597462 0.00634209346026182175
bigr:g)	0.00000000000000000000 -0.00918153004022315145 -0.01088317390531301498 -0.01151708257384598255 -0.00943348323926329613 -0.00979419611394405365 -0.00931287399725988507 -0.00891247836989350617 -0.01232433319091796875 -0.00892388704232871532 -0.00886839092709124088 -0.00898372917436063290 -0.01031644502654671669 -0.00949019088875502348 -0.01004287134855985641 -0.00908907991833984852 -0.00879877284751273692 -0.00878246099455282092 -0.00874200154794380069 -0.00938649417366832495 -0.00871346509666182101 -0.00873350590700283647 -0.00865698834240902215 -0.00869511903147213161 -0.00870690822193864733 0.00606389064341783524 -0.00866626774950418621 -0.00867261626990512013 -0.00874524019309319556 -0.00871366774663329124 -0.00871383423509541899 -0.00866804120596498251 -0.00866414613847155124 -0.00867024844046682119 -0.00878462410764768720 -0.00874043343355879188 -0.00866964290617033839 -0.00866746153042186052 -0.00866659004532266408 -0.00870048273645807058 -0.00867541543266270310 -0.00866930901247542351 -0.00866718319593928754 -0.00865528431313578039 -0.00866742868674919009 -0.00868158688535913825 -0.00868110546434763819 -0.00866965582827106118 -0.00866909965407103300 -0.00867163088696543127 -0.00866953314107377082 -0.00867045854101888835 -0.00867169984849169850 -0.00867366902821231633 -0.00866942522407043725 -0.00866900726396124810 -0.00866936662350781262 -0.00866934025543741882 -0.00866932373901363462
bigr:fh	0.00000000000000000000 0.02295242634136229753 -0.07618338055908679962 -0.10879332758486270905 0.01212235726416110992 0.02267370594199746847 0.01722043659538030624 0.02309322595829144120 0.02051383350044488907 0.02300510148052126169 0.02290971484035253525 0.02224773319903761148 0.33447032235562801361 0.02089319750666618347 -0.00639437139034271240 0.02190046652685850859 0.02318843104876577854 0.02310652285814285278 0.02322007663315162063 0.01991395233199000359 0.02343077422119677067 0.02343284187372773886 0.02342386910459026694 0.02270870015490800142 0.02188638888765126467 0.02321181754814460874 0.02341071460978128016 0.02343802712857723236 0.02330240997252985835 0.02347111707786098123 0.02341045724460855126 0.02343386670690961182 0.02343816976645030081 0.02344353479566052556 0.02314285340253263712 0.02338526211678981781 0.02344888995867222548 0.02343624774948693812 0.02343371408642269671 0.02344173192977905273 0.02344420860754325986 0.02344287093728780746 0.02342774567659944296 0.02346724941162392497 0.02328454295638948679 0.02343010096228681505 0.02343554329127073288 0.02344417417771182954 0.02344153574085794389 0.02344316523522138596 0.02344222264946438372 0.02344568085391074419 0.02343231631675735116 0.02343344531254842877 0.02344248455483466387 0.02343727185507304966 0.02344263164559379220 0.02344269788591191173 0.02344275568611919880
bigr:??	0.00000000000000000000 -0.05072296480648219585 -0.05076783662661910057 -0.05056509003043174744 -0.05049805238377302885 -0.05052146664820611477 -0.05049242498353123665 -0.05048772820737212896 -0.05046151555143296719 -0.05047484172973781824 -0.05044506990816444159 -0.05042992497328668833 -0.05021183111239224672 -0.05012309656012803316 -0.04979353921953588724 -0.04979681636905297637 -0.04979824397014454007 -0.04980428988346830010 -0.04979223356349393725 -0.04966092697577551007 -0.04957676568301394582 -0.04956546518951654434 -0.04957443615421652794 -0.04956674692220985889 -0.04956612898968160152 -0.04956826387206092477 -0.04956954455701634288 -0.04957039444707334042 -0.04957079142332077026 -0.04956522013526409864 -0.04956664255587384105 -0.04956699948525056243 -0.04956637235591188073 -0.04956719791516661644 -0.04956562985898926854 -0.03484023734927177429 -0.04958521423395723104 -0.04956565727479755878 -0.04956576920812949538 -0.04956583195598796010 -0.04956570686772465706 -0.04956545110326260328 -0.04956529504852369428 -0.04956370894797146320 -0.04956306517124176025 -0.04956539114937186241 -0.04956533329095691442 -0.04956531978677958250 -0.04956519295228645205 -0.04956512589706107974 -0.04956512997159734368 -0.04956461983965709805 -0.04956494783982634544 -0.04957191552966833115 -0.04956487892195582390 -0.04956476442748680711 -0.04956474795471876860 -0.04956468159798532724 -0.04956461570691317320
bigr:6t	0.00000000000000000000 0.02433385653421282768 0.01243627071380615234 0.01249991077929735184 0.01990284631028771400 0.02425129871699027717 0.02428411677828989923 0.02433387210476212204 0.02150004985742270947 0.02420162109774537385 0.02423412984353490174 0.02177476300857961178 0.02110008569434285164 0.02073728968389332294 0.02093844860792160034 0.02385089389281347394 0.02442601312941405922 0.02365842199651524425 0.02439579000929370522 0.02399242017418146133 0.06194459646940231323 0.02444741010549478233 0.02445212678867392242 0.02433297890820540488 0.02341297606471925974 0.02349606284406036139 0.02442889817757532001 0.02443859769846312702 0.02415597811341285706 0.02447171859967056662 0.02443331587710417807 0.02441260425257496536 0.02442917764710728079 0.02441978637943975627 0.02407978341216221452 0.02413410434382967651 0.02445731620537117124 0.02444901372655294836 0.02443170550395734608 0.02440952205506619066 0.02443947253050282598 0.02442986908135935664 0.02443504337861668319 0.02434959966922178864 0.02444829570595175028 0.02443154031061567366 0.02442547315149568021 0.02444591093808412552 0.02444419414678122848 0.02444415018544532359 0.02444391332392115146 0.02444537880364805460 0.02443627937464043498 0.02443978541123215109 0.02444373309845104814 0.02444384284899570048 0.02444366300187539309 0.02444363133690785617 0.02444359601940959692
bigr:zv	0.00000000000000000000 0.00011648790678009391 -0.01046060063526965678 -0.01789804492727853358 0.00013800396118313074 0.00013982517702970654 0.00010220505646429956 0.00014276486763264984 0.00012989934475626796 0.00012369343312457204 0.00012679547944571823 0.00006489890802185982 -0.00326261311420239508 0.00019909478578483686 0.02166102136834524572 0.00021101227321196347 0.00017800701607484370 0.00021143694175407290 0.00020577030227286741 0.00022089807316660881 0.00023786308156559244 0.00023124070867197588 0.00023567863536300138 0.00023909336596261710 0.00023957894882187247 0.00019935551244998351 0.00023411610163748264 0.00023417043121298775 0.00024072758969850838 0.00023844910174375400 0.00024090694205369800 0.00023458951909560710 0.00023456084454664961 0.00023509759921580553 0.00023323264758801088 0.00023347158276010305 0.00023516875080531463 0.00023508190497523174 0.00023461774253519252 0.00023492845502914861 0.00023458996292902157 0.00023470941232517362 0.00023473515466321260 0.00023462841636501253 0.00023493200569646433 0.00023470514861401170 0.00023402768420055509 0.00023482235701521859 0.00023467310529667884 0.00023468524159397930 0.00023469666484743357 0.00023439267533831298 0.00023409407731378451 0.00023477146169170737 0.00023475805937778205 0.00023478872753912583 0.00023479028459405527 0.00023480645177187398 0.00023482213146053255
bigr:3;	0.00000000000000000000 -0.06049673823872581124 -0.06042698986129835248 -0.06041453831130638719 -0.06038984976476058364 -0.06040975765790790319 -0.06036521191708743572 -0.06038555869599804282 -0.06079743197187781334 -0.06051332521019503474 -0.06066382525023072958 -0.06042161589721217752 -0.06025648541981354356 -0.06021957221673801541 -0.06003351989784277976 -0.06004153774119913578 -0.06004192368709482253 -0.06003093664185144007 -0.06004165811464190483 -0.05995244029327295721 -0.05993068925454281271 -0.05996141495415940881 -0.05994274691329337656 -0.05993752999347634614 -0.05993833130924031138 -0.06007409142330288887 -0.05998513480881229043 -0.05995431783958338201 -0.06000777267036028206 -0.05994028641725890338 -0.05993403887259773910 -0.05999822868034243584 -0.05999417003476992249 -0.06001360094523988664 -0.06000661870348267257 -0.05993062103516422212 -0.05993550454149954021 -0.05993815252440981567 -0.06002413306850939989 -0.05993850773666054010 -0.05993828462669625878 -0.05997463432140648365 -0.06009841363993473351 -0.06001391060999594629 -0.05993498736643232405 -0.05993809580104425550 -0.05993821876472793519 -0.05993745502200908959 -0.05993811995722353458 -0.05993807167396880686 -0.05993810665677301586 -0.05993874199339188635 -0.05994001284125261009 -0.05993795552058145404 -0.05993792050867341459 -0.05993780511198565364 -0.05993782408768311143 -0.05993777533876709640 -0.05993772813235409558
bigr:zb	0.00000000000000000000 0.00127916340716183186 -0.00904519157484173775 0.12482905341312289238 -0.00181486085057258606 0.00124691496603190899 0.00125270686112344265 0.00132122257491573691 0.00110051519004628062 0.00114455947186797857 0.00117298966506496072 -0.00433549378067255020 -0.00834515271708369255 0.00075710006058216095 -0.00327981822192668915 -0.00398617377504706383 0.00147921883035451174 0.00158236743300221860 0.00125342712271958590 0.00131977628916501999 0.00176738112349994481 0.00154393422417342663 0.00169876278960146010 0.00171428115572780371 -0.00010736309923231602 0.00167750744731165469 0.00167816109023988247 0.00168535212287679315 0.00165614995057694614 0.00173975434154272079 0.00172674155328422785 0.00168320132070221007 0.00167922317632474005 0.00170428972342051566 0.00166955331224016845 0.00167873990722000599 0.00170048000290989876 0.00168027909239754081 0.00167727968073450029 0.00167621290893293917 0.00167454450274817646 0.00167868423159234226 0.00167869502911344171 0.00167335936566814780 0.00167776132002472878 0.00167434572358615696 0.00167246235650964081 0.00168145270436070859 0.00167359947226941586 0.00167362834326922894 0.00167366093955934048 0.00167189995408989489 0.00167071679607033730 0.00167394895106554031 0.00167379222693853080 0.00167403405066579580 0.00167388209956698120 0.00167392444564029574 0.00167396917822770774
bigr:pg	0.00000000000000000000 0.00147047487553209066 -0.01702455617487430573 -0.04093116335570812225 0.11637256480753421783 0.00166946204262785614 -0.00041956244967877865 0.00152574179810471833 0.00067470769863575697 0.00159502355381846428 0.00155975276720710099 0.00021004292648285627 -0.00681617856025695801 0.00071759952697902918 -0.00508146313950419426 0.00110623339423909783 0.00169440983154345304 0.00167125275766011328 0.00169461780751589686 0.00149918228271417320 0.00112089095637202263 0.00165552535327151418 0.00173385757079813629 0.00153808639151975513 0.00129791884683072567 0.00158551309141330421 0.00172238655795808882 0.00172667729202657938 0.00173905061819823459 0.00173710950912209228 0.00164256230345927179 0.00171219618641771376 0.00172328889311756939 0.00172286475572036579 0.00169509650731924921 0.00169840583112090826 0.00173007132980274037 0.00172691076295450330 0.00172484686481766403 0.00172740648849867284 0.00172398114955285564 0.00172561129147652537 0.00172518769250018522 0.00172740575362695381 0.00172236462094588205 0.00172357855626614764 0.00172027337248437107 0.00172631928580813110 0.00172608816501451656 0.00172607623971998692 0.00172604686667909846 0.00172670832398580387 0.00172528636903734878 0.00172395742993103340 0.00172614431357942522 0.00172576891054632142 0.00172619835211662576 0.00172622955869883299 0.00172624883271055296
bigr:g/	0.00000000000000000000 0.00605490279849618673 0.00454304390586912632 0.05032577970996499062 0.00583431380800902843 0.00557774759363383055 0.00594908907078206539 0.00627452260232530534 0.00527055351994931698 0.00626990073942579329 0.00626235944218933582 0.00619862915482372046 0.00503236486110836267 0.00574744178447872400 0.00520526012405753136 0.00607378251152113080 0.00634201007778756320 0.00635994224285241216 0.00639527107705362141 0.00582426419714465737 0.00640995208232197911 0.00639277952723205090 0.00646215410961303860 0.00642644110484980047 0.00641277927206829190 0.00626888102851808071 0.00638841195905115455 0.00644917201134376228 0.00637532808468677104 0.00640991474210750312 0.00640979506715666503 0.00645181702566333115 0.00643716362537816167 0.00645128317410126328 0.00633988471236079931 0.00638038842589594424 0.00645026254642289132 0.00645246948988642544 0.00630882647237740457 0.00642064255953300744 0.00644480266782920808 0.00645150920900050551 0.00632909330306574702 0.00646499560389202088 0.00645276154682505876 0.00644885459041688591 0.00644478070898912847 0.00645012561290059239 0.00645058872760273516 0.00644818047294393182 0.00645014854671899229 0.00644936187018174678 0.00644811156962532550 0.00644617184298112988 0.00645019467629026622 0.00645058910595253110 0.00645022347453050315 0.00645023399556521326 0.00645023513061460108
bigr:/e	0.00000000000000000000 0.01101083267712965608 0.01140006622881628573 0.01119233414647169411 0.00707102380692958832 0.01074813143350183964 0.00721082743257284164 0.01138984155841171741 0.01093930937349796295 0.01157712867279769853 0.01158854485402116552 0.01134400282171554863 0.01085404335753992200 0.00938915368169546127 0.01158114304416812956 0.03298570681363344193 0.00910212541930377483 0.01139503193553537130 0.01160048337624175474 0.01118042320013046265 0.01159454189837560989 0.01157694144785637036 0.01131763251032680273 0.01108067488530650735 0.01160931629055994563 0.01144211502105463296 0.01160943836293881759 0.01161359437537612393 0.01126934366766363382 0.01143965144001413137 0.01148898873361758888 0.01161353144925669767 0.01161323457563412376 0.01161404875165317208 0.01152237647329457104 0.01157151448569493368 0.01161384399892995134 0.01155570024275220931 0.01161315123681561090 0.01160876932044629939 0.01161305643836385570 0.01161320267419796437 0.01161316726938821375 0.01161249680444598198 0.01161359305842779577 0.01160875870846211910 0.01160678244195878506 0.01161279235020629130 0.01161285854686866514 0.01161285071066231467 0.01161280752057791688 0.01161297144062700681 0.01161025206238264218 0.01161163236974971369 0.01161278314611990936 0.01161280729502323084 0.01161277639403124340 0.01161277016581152566 0.01161276390484999865
bigr:b'	0.00000000000000000000 0.00619233274483121932 0.00504879339132457972 0.00533589220140129328 0.00554057746194303036 0.00615795797784812748 0.00609054981032386422 0.00610451100510545075 0.00616646299022249877 0.00616880459710955620 0.00616661252570338547 0.00567989406408742070 0.00570487568620592356 0.03884104685857892036 0.00600170320831239223 0.00598483637440949678 0.00618314529128838331 0.00627821913803927600 0.00625758108799345791 0.00414924533106386662 0.00627916175290010870 0.00627813783648889512 0.00629738526185974479 0.00616738185635767877 0.00613584919483400881 0.00628874306130455807 0.00629164741258136928 0.00629141386889386922 0.00630711799749406055 0.00626836059382185340 0.00618503319856245071 0.00629193533677607775 0.00629132815083721653 0.00629284898604964837 0.00629252781072864309 0.00324761937372386456 0.00629300742002669722 0.00629271744401194155 0.00629007710085716099 0.00629267894692020491 0.00629155363276368007 0.00629251742066117004 0.00629212461353745311 0.00629243139701429754 0.00629288623895263299 0.00629230052436469123 0.00629148069128859788 0.00629250740894349292 0.00629257497348589823 0.00629168528394075111 0.00629259595734765753 0.00629281165311113000 0.00629096748889423907 0.00629232494247844443 0.00629269159253453836 0.00629272465448593721 0.00629274077073205262 0.00629276494873920456 0.00629278810811229050
bigr:yv	0.00000000000000000000 0.00028774254315067083 -0.01126077209482900798 -0.05832184755126945674 0.00014474216732196510 0.00033585024357307702 0.00026407663244754076 0.00035528479202184826 0.00031736242817714810 0.00035599232069216669 0.00035633739025797695 0.00034634881012607366 0.06303918085177429020 0.00026475143386051059 -0.00073687100666575134 0.00038663647865178064 0.00039130142977228388 0.00038789438258390874 0.00040291428740601987 0.00036914365773554891 0.00040448748040944338 0.00041150541073875502 0.00042457848758203909 0.00040923916822066531 0.00037784666346851736 0.00037428317591547966 0.00042434603165020235 0.00042345350448158570 0.00041813233110588044 0.00041294111724710092 0.00041877437615767121 0.00042300422501284629 0.00042414329800521955 0.00042390323869767599 0.00042126756306970492 0.00039935988024808466 0.00042653513810364529 0.00042267153185093775 0.00042428338929312304 0.00042390445378259756 0.00042082817890332080 0.00042353876051492989 0.00042443450729479082 0.00042852022670558654 0.00042411992762936279 0.00041796616278588772 0.00042358073187642731 0.00042414750350872055 0.00042332231532782316 0.00042315531754866242 0.00042415298594278283 0.00042293752267141826 0.00042335066609666683 0.00042427040898473933 0.00042427035441505723 0.00042427509106346406 0.00042433203634573147 0.00042436128205736168 0.00042438675518496893
bigr:c6	0.00000000000000000000 0.03686217532958835363 0.03606134280562400818 0.03589993971399962902 0.03677607711870223284 0.03802912062383256853 0.03722581826150417328 0.03813944608555175364 0.03412837628275156021 0.03805192225263454020 0.03803080256329849362 0.03813047480070963502 0.03658005804754793644 0.03639088966883718967 0.03742348297964781523 0.03769124648533761501 0.03808969637611880898 0.03825750100077129900 0.03824288454779889435 0.03800475137541070580 0.03831893880123971030 0.03826881450368091464 0.03830065488000400364 0.03829590295208618045 0.03701219800859689713 0.03679940849542617798 0.06829916499555110931 0.03827765195455867797 0.03776927356375381351 0.03824348418856970966 0.03826654508884530514 0.03826880191627424210 0.03826938736892770976 0.03822725384088698775 0.03816830457071773708 0.03822092937480192631 0.03829575984855182469 0.03829356469213962555 0.03828080634411890060 0.03828341384360101074 0.03829216549638658762 0.03827443596674129367 0.03826619818573817611 0.03829454608785454184 0.03829364679404534400 0.03828877425985410810 0.03828061894455458969 0.03828963183332234621 0.03829199931351467967 0.03829130173835437745 0.03829197250888682902 0.03829094456159509718 0.03828806920500937849 0.03828860928479116410 0.03829200056497938931 0.03829204042267519981 0.03829201203188858926 0.03829201965709216893 0.03829202658380381763
